Ciclo 0000 | Temp: 10000.00 | Melhor Custo: 5030.0 | Tempo Decorrido: 0.0005s
Ciclo 1607 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9001s
Ciclo 1608 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9007s
Ciclo 1609 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9012s
Ciclo 1610 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9017s
Ciclo 1611 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9023s
Ciclo 1612 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9029s
Ciclo 1613 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9034s
Ciclo 1614 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9039s
Ciclo 1615 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9045s
Ciclo 1616 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9050s
Ciclo 1617 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9055s
Ciclo 1618 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9060s
Ciclo 1619 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9065s
Ciclo 1620 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9070s
Ciclo 1621 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9075s
Ciclo 1622 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9080s
Ciclo 1623 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9085s
Ciclo 1624 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9090s
Ciclo 1625 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9096s
Ciclo 1626 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9101s
Ciclo 1627 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9107s
Ciclo 1628 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9112s
Ciclo 1629 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9118s
Ciclo 1630 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9123s
Ciclo 1631 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9128s
Ciclo 1632 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9133s
Ciclo 1633 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9138s
Ciclo 1634 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9143s
Ciclo 1635 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9148s
Ciclo 1636 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9153s
Ciclo 1637 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9159s
Ciclo 1638 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9165s
Ciclo 1639 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9171s
Ciclo 1640 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9179s
Ciclo 1641 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9186s
Ciclo 1642 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9191s
Ciclo 1643 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9196s
Ciclo 1644 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9201s
Ciclo 1645 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9206s
Ciclo 1646 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9210s
Ciclo 1647 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9215s
Ciclo 1648 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9220s
Ciclo 1649 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9225s
Ciclo 1650 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9230s
Ciclo 1651 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9236s
Ciclo 1652 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9241s
Ciclo 1653 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9246s
Ciclo 1654 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9251s
Ciclo 1655 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9255s
Ciclo 1656 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9260s
Ciclo 1657 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9267s
Ciclo 1658 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9272s
Ciclo 1659 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9278s
Ciclo 1660 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9283s
Ciclo 1661 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9288s
Ciclo 1662 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9293s
Ciclo 1663 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9300s
Ciclo 1664 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9309s
Ciclo 1665 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9315s
Ciclo 1666 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9320s
Ciclo 1667 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9325s
Ciclo 1668 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9331s
Ciclo 1669 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9336s
Ciclo 1670 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9341s
Ciclo 1671 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9346s
Ciclo 1672 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9351s
Ciclo 1673 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9356s
Ciclo 1674 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9361s
Ciclo 1675 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9366s
Ciclo 1676 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9372s
Ciclo 1677 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9377s
Ciclo 1678 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9382s
Ciclo 1679 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9388s
Ciclo 1680 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9393s
Ciclo 1681 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9398s
Ciclo 1682 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9403s
Ciclo 1683 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9408s
Ciclo 1684 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9413s
Ciclo 1685 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9419s
Ciclo 1686 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9424s
Ciclo 1687 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9429s
Ciclo 1688 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9435s
Ciclo 1689 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9440s
Ciclo 1690 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9445s
Ciclo 1691 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9450s
Ciclo 1692 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9455s
Ciclo 1693 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9460s
Ciclo 1694 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9465s
Ciclo 1695 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9471s
Ciclo 1696 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9476s
Ciclo 1697 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9481s
Ciclo 1698 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9486s
Ciclo 1699 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9491s
Ciclo 1700 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9496s
Ciclo 1701 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9501s
Ciclo 1702 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9506s
Ciclo 1703 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9511s
Ciclo 1704 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9517s
Ciclo 1705 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9522s
Ciclo 1706 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9527s
Ciclo 1707 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9532s
Ciclo 1708 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9537s
Ciclo 1709 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9542s
Ciclo 1710 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9547s
Ciclo 1711 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9552s
Ciclo 1712 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9557s
Ciclo 1713 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9562s
Ciclo 1714 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9568s
Ciclo 1715 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9573s
Ciclo 1716 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9578s
Ciclo 1717 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9584s
Ciclo 1718 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9590s
Ciclo 1719 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9596s
Ciclo 1720 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9602s
Ciclo 1721 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9608s
Ciclo 1722 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9613s
Ciclo 1723 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9619s
Ciclo 1724 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9624s
Ciclo 1725 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9630s
Ciclo 1726 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9635s
Ciclo 1727 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9641s
Ciclo 1728 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9646s
Ciclo 1729 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9652s
Ciclo 1730 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9657s
Ciclo 1731 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9663s
Ciclo 1732 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9668s
Ciclo 1733 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9673s
Ciclo 1734 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9679s
Ciclo 1735 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9685s
Ciclo 1736 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9690s
Ciclo 1737 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9696s
Ciclo 1738 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9701s
Ciclo 1739 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9707s
Ciclo 1740 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9713s
Ciclo 1741 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9719s
Ciclo 1742 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9725s
Ciclo 1743 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9732s
Ciclo 1744 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9738s
Ciclo 1745 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9744s
Ciclo 1746 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9751s
Ciclo 1747 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9757s
Ciclo 1748 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9764s
Ciclo 1749 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9770s
Ciclo 1750 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9777s
Ciclo 1751 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9784s
Ciclo 1752 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9791s
Ciclo 1753 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9798s
Ciclo 1754 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9805s
Ciclo 1755 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9812s
Ciclo 1756 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9819s
Ciclo 1757 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9826s
Ciclo 1758 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9832s
Ciclo 1759 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9839s
Ciclo 1760 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9846s
Ciclo 1761 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9853s
Ciclo 1762 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9859s
Ciclo 1763 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9865s
Ciclo 1764 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9872s
Ciclo 1765 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9878s
Ciclo 1766 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9885s
Ciclo 1767 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9891s
Ciclo 1768 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9897s
Ciclo 1769 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9903s
Ciclo 1770 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9909s
Ciclo 1771 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9915s
Ciclo 1772 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9921s
Ciclo 1773 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9927s
Ciclo 1774 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9934s
Ciclo 1775 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9940s
Ciclo 1776 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9945s
Ciclo 1777 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9951s
Ciclo 1778 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9956s
Ciclo 1779 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9962s
Ciclo 1780 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9967s
Ciclo 1781 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9972s
Ciclo 1782 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9977s
Ciclo 1783 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9983s
Ciclo 1784 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9989s
Ciclo 1785 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 0.9995s
Ciclo 1786 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0000s
Ciclo 1787 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0006s
Ciclo 1788 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0011s
Ciclo 1789 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0016s
Ciclo 1790 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0022s
Ciclo 1791 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0027s
Ciclo 1792 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0032s
Ciclo 1793 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0037s
Ciclo 1794 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0043s
Ciclo 1795 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0048s
Ciclo 1796 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0053s
Ciclo 1797 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0059s
Ciclo 1798 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0065s
Ciclo 1799 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0070s
Ciclo 1800 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0075s
Ciclo 1801 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0081s
Ciclo 1802 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0086s
Ciclo 1803 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0090s
Ciclo 1804 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0095s
Ciclo 1805 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0100s
Ciclo 1806 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0106s
Ciclo 1807 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0111s
Ciclo 1808 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0116s
Ciclo 1809 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0121s
Ciclo 1810 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0126s
Ciclo 1811 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0132s
Ciclo 1812 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0138s
Ciclo 1813 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0143s
Ciclo 1814 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0148s
Ciclo 1815 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0153s
Ciclo 1816 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0159s
Ciclo 1817 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0164s
Ciclo 1818 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0170s
Ciclo 1819 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0176s
Ciclo 1820 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0182s
Ciclo 1821 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0188s
Ciclo 1822 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0194s
Ciclo 1823 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0200s
Ciclo 1824 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0207s
Ciclo 1825 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0214s
Ciclo 1826 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0220s
Ciclo 1827 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0226s
Ciclo 1828 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0231s
Ciclo 1829 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0237s
Ciclo 1830 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0243s
Ciclo 1831 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0248s
Ciclo 1832 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0254s
Ciclo 1833 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0260s
Ciclo 1834 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0265s
Ciclo 1835 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0271s
Ciclo 1836 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0277s
Ciclo 1837 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0283s
Ciclo 1838 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0288s
Ciclo 1839 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0294s
Ciclo 1840 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0300s
Ciclo 1841 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0305s
Ciclo 1842 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0311s
Ciclo 1843 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0316s
Ciclo 1844 | Temp:    0.00 | Melhor Custo: 2031.0 | Tempo Decorrido: 1.0318s
